-73.93780	45.40763
-73.93782	45.40763
-73.93784	45.40763
-73.93786	45.40763
-73.93788	45.40763
-73.93790	45.40762
-73.93792	45.40762
-73.93794	45.40762
-73.93796	45.40762
-73.93798	45.40762
-73.93800	45.40762
-73.93802	45.40762
-73.93804	45.40762
-73.93806	45.40762
-73.93807	45.40762
-73.93810	45.40762
-73.93812	45.40762
-73.93814	45.40762
-73.93816	45.40762
-73.93818	45.40762
-73.93820	45.40761
-73.93822	45.40761
-73.93824	45.40760
-73.93825	45.40759
-73.93826	45.40757
-73.93828	45.40756
-73.93829	45.40755
-73.93830	45.40754
-73.93832	45.40753
-73.93833	45.40752
-73.93834	45.40751
-73.93834	45.40751
-73.93836	45.40751
-73.93837	45.40750
-73.93837	45.40750
-73.93837	45.40750
-73.93837	45.40750
-73.93837	45.40750
-73.93837	45.40751
-73.93837	45.40751
-73.93837	45.40751
-73.93837	45.40751
-73.93838	45.40751
-73.93839	45.40751
-73.93838	45.40751
-73.93839	45.40751
-73.93839	45.40751
-73.93840	45.40751
-73.93840	45.40751
-73.93840	45.40751
-73.93841	45.40751
-73.93841	45.40751
-73.93841	45.40751
-73.93842	45.40751
-73.93842	45.40750
-73.93843	45.40750
-73.93844	45.40749
-73.93844	45.40748
-73.93844	45.40746
-73.93845	45.40745
-73.93845	45.40745
-73.93846	45.40744
-73.93849	45.40743
-73.93852	45.40740
-73.93854	45.40737
-73.93856	45.40734
-73.93858	45.40730
-73.93861	45.40727
-73.93863	45.40723
-73.93865	45.40720
-73.93865	45.40718
